Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
166,Destination,True,38.86032675675675,-77.04998573127924,0.000017,0.000027,0.000010
167,Origin,False,38.97631558558558,-77.221,0.000053,0.000058,0.000050
167,Destination,False,38.497609459459454,-77.41475540888463,0.000053,0.000058,0.000050
168,Origin,False,38.86032675675675,-76.79346432819808,0.000003,0.000006,0.000001
168,Destination,False,38.89072985257985,-76.91020407747992,0.000003,0.000006,0.000001
169,Origin,False,38.744337927927916,-77.13523688314253,0.000048,0.000037,0.000056
169,Destination,False,38.79244975429975,-76.98094895126223,0.000048,0.000037,0.000056
170,Origin,True,38.69416965601965,-77.05205319769475,0.000011,0.000013,0.000009
170,Destination,True,38.97631558558558,-77.221,0.000011,0.000013,0.000009
171,Origin,False,38.86032675675675,-77.13549286563962,0.000324,0.000312,0.000331
171,Destination,False,38.546749508599504,-77.48807673971565,0.000324,0.000312,0.000331
172,Origin,False,38.80233234234233,-77.221,0.000230,0.000236,0.000225
172,Destination,False,38.497609459459454,-77.19535081776927,0.000230,0.000236,0.000225
173,Origin,True,38.6450296068796,-76.97845713096653,0.000009,0.000016,0.000004
173,Destination,True,38.97631558558558,-76.96524197377131,0.000009,0.000016,0.000004
174,Origin,False,38.744337927927916,-77.221,0.000080,0.000096,0.000068
174,Destination,False,39.03815,-77.41779338779192,0.000080,0.000096,0.000068
175,Origin,False,39.03431,-77.221,0.000021,0.000028,0.000016
